price,floor_built,bedrooms,bathrooms,garage_included,terrace,balcony,swimming_pool,district
2025,45,1,1,False,False,False,False,Tetuán
1400,80,2,2,False,True,False,False,Tetuán
1200,60,1,1,False,False,False,False,Tetuán
2430,57,2,1,False,False,False,False,Tetuán
1300,61,1,1,True,False,False,False,Tetuán
940,40,0,1,True,False,False,False,Tetuán
1600,65,2,2,True,True,False,False,Tetuán
2500,50,1,1,False,False,False,False,Tetuán
1200,58,2,1,False,True,False,False,Tetuán
2160,70,1,1,False,True,False,False,Tetuán
2835,133,2,2,False,True,False,False,Tetuán
2295,75,1,1,False,False,False,True,Tetuán
1755,50,1,1,False,False,False,False,Tetuán
4320,240,4,4,False,False,False,False,Tetuán
730,40,0,1,True,False,False,True,Tetuán
2160,60,1,1,False,False,False,False,Tetuán
2475,70,2,1,False,False,False,False,Tetuán
2150,172,4,2,True,True,False,False,Tetuán
1550,68,0,2,False,False,False,False,Tetuán
1670,112,2,2,True,False,False,False,Tetuán
1090,28,0,1,False,False,False,False,Tetuán
1475,45,0,1,False,True,False,False,Tetuán
1300,35,1,1,False,False,False,False,Tetuán
1585,45,1,2,False,False,False,False,Tetuán
1640,50,1,1,False,True,False,False,Tetuán
1330,35,1,1,False,False,False,False,Tetuán
5500,430,7,5,True,True,False,False,Tetuán
1515,55,1,1,False,False,False,False,Tetuán
1615,55,1,1,False,False,False,False,Tetuán
1640,50,1,1,False,False,False,False,Tetuán
1150,51,1,1,False,False,False,False,Tetuán
1200,67,2,1,False,True,False,False,Tetuán
1050,71,3,1,False,False,True,False,Tetuán
700,35,1,1,False,False,False,False,Tetuán
800,42,1,1,False,False,False,False,Tetuán
750,40,1,1,False,False,False,False,Tetuán
1200,100,3,2,False,True,False,False,Tetuán
550,28,0,1,False,False,False,False,Tetuán
1400,80,1,1,True,False,True,False,Tetuán
2106,58,0,1,False,True,False,False,Tetuán
2025,68,1,1,False,False,False,False,Tetuán
2400,140,3,2,True,False,False,False,Tetuán
2400,140,3,2,True,False,False,False,Tetuán
1800,55,1,1,False,False,False,False,Tetuán
1400,87,2,2,True,True,False,False,Tetuán
1480,35,0,1,False,False,False,False,Tetuán
1600,80,2,2,False,True,False,False,Tetuán
940,35,0,1,False,False,True,False,Tetuán
1750,120,3,2,False,False,False,False,Tetuán
2300,145,3,2,False,False,True,False,Tetuán
950,62,2,2,False,True,False,False,Tetuán
925,79,2,2,False,False,False,False,Tetuán
1650,70,2,2,False,False,False,False,Tetuán
1650,100,1,1,False,False,False,False,Tetuán
2300,151,3,2,False,True,False,False,Tetuán
2650,197,5,3,True,False,False,False,Tetuán
1100,81,2,1,True,False,False,False,Tetuán
2000,135,2,2,True,True,False,False,Tetuán
980,54,3,1,False,False,True,False,Tetuán
850,55,2,1,False,True,False,False,Tetuán
2000,151,3,2,False,True,True,False,Tetuán
2300,175,2,2,True,True,True,False,Tetuán
1400,100,3,2,False,False,False,False,Tetuán
950,60,1,1,False,True,False,False,Tetuán
760,55,2,1,False,False,False,False,Tetuán
3450,160,3,2,False,True,False,False,Tetuán
800,40,1,1,False,False,False,False,Tetuán
1200,45,1,1,False,True,False,False,Tetuán
2600,200,4,3,False,True,False,False,Tetuán
1270,66,1,1,False,False,False,False,Tetuán
2600,190,4,3,False,True,False,False,Tetuán
1000,60,1,1,False,False,False,False,Tetuán
2850,110,2,2,False,False,True,False,Tetuán
3100,110,2,2,False,False,True,False,Tetuán
1110,62,1,1,False,False,False,False,Tetuán
1400,75,2,2,False,False,False,False,Tetuán
1700,50,0,1,False,False,False,False,Tetuán
2000,150,3,2,False,True,False,False,Tetuán
1000,50,2,1,False,False,True,False,Tetuán
1300,72,1,1,False,True,True,False,Tetuán
1150,90,2,1,False,True,False,False,Tetuán
1250,90,2,2,True,True,False,False,Tetuán
1500,75,1,1,False,False,False,False,Tetuán
1000,80,1,1,False,True,False,False,Tetuán
2600,214,4,3,False,True,True,False,Tetuán
1550,43,0,1,False,False,False,False,Tetuán
1000,60,1,1,False,False,False,False,Tetuán
1800,60,1,1,False,False,False,False,Tetuán
1500,112,3,3,True,False,False,True,Tetuán
2600,190,4,3,False,True,False,False,Tetuán
1050,60,1,1,False,True,False,False,Tetuán
1400,215,2,2,False,False,False,False,Tetuán
760,50,1,1,False,False,False,False,Tetuán
650,32,0,1,False,False,False,False,Tetuán
1250,75,2,1,True,True,True,False,Tetuán
1700,120,4,2,False,True,False,False,Tetuán
1625,50,1,1,False,False,False,False,Tetuán
1270,35,0,1,False,False,False,False,Tetuán
1150,102,2,2,False,False,False,False,Tetuán
890,58,2,1,False,False,False,False,Tetuán
1200,63,2,1,False,False,False,False,Tetuán
2361,25,0,1,True,False,False,False,Tetuán
2427,55,1,1,True,False,False,False,Tetuán
695,45,1,1,False,False,False,False,Tetuán
950,45,1,1,False,False,False,False,Tetuán
2000,135,2,2,True,True,False,False,Tetuán
1950,130,3,2,True,True,True,False,Tetuán
1700,120,4,2,False,True,False,False,Tetuán
2200,140,3,3,True,True,False,False,Tetuán
3100,240,4,3,True,True,False,False,Tetuán
1350,89,2,1,True,False,False,False,Tetuán
850,69,2,1,False,True,False,False,Tetuán
1700,145,2,2,False,True,False,False,Tetuán
1050,60,1,1,True,True,False,False,Tetuán
890,55,1,1,True,True,False,False,Tetuán
1400,90,3,2,False,False,False,False,Tetuán
2300,140,3,2,True,True,False,False,Tetuán
1150,55,2,1,False,False,False,False,Tetuán
1200,63,1,1,False,True,False,False,Tetuán
1300,65,2,1,False,False,False,False,Tetuán
1600,137,4,2,True,False,False,True,Tetuán
1883,108,2,2,True,True,False,True,Tetuán
1952,108,2,2,True,True,False,True,Tetuán
1800,85,2,2,False,False,False,False,Tetuán
2268,80,2,2,False,False,False,False,Tetuán
1100,55,1,1,True,False,False,False,Tetuán
850,54,1,1,False,False,False,False,Tetuán
1000,59,1,1,False,False,False,False,Tetuán
700,48,1,1,False,False,False,False,Tetuán
900,60,1,1,False,False,False,False,Tetuán
1350,75,3,1,False,True,False,False,Tetuán
2200,170,3,2,False,False,True,False,Tetuán
980,49,1,1,False,False,False,False,Tetuán
1010,53,1,1,False,False,False,False,Tetuán
1225,78,2,1,False,True,False,False,Tetuán
2600,190,4,3,False,False,True,False,Tetuán
950,50,1,1,False,False,True,False,Tetuán
1450,108,3,2,True,True,False,True,Tetuán
1350,70,2,2,True,False,False,False,Tetuán
1400,70,2,1,False,False,False,False,Tetuán
1350,107,3,2,False,True,False,False,Tetuán
1350,76,2,2,True,False,True,False,Tetuán
980,63,2,1,False,False,False,False,Tetuán
1550,43,0,1,False,False,False,False,Tetuán
1250,59,2,1,False,True,False,False,Tetuán
600,33,0,1,False,False,False,False,Tetuán
1200,35,1,1,False,False,False,False,Tetuán
1500,80,2,1,False,False,False,False,Tetuán
1815,129,3,2,False,True,False,False,Tetuán
2000,135,2,2,False,True,False,False,Tetuán
1300,88,2,2,True,True,False,False,Tetuán
2000,150,3,2,False,True,False,False,Tetuán
2400,140,3,2,True,False,False,False,Tetuán
2600,190,4,3,False,True,False,False,Tetuán
1150,75,1,1,True,True,False,False,Tetuán
1500,112,2,2,True,True,True,False,Tetuán
3100,200,3,3,True,False,False,False,Tetuán
1700,78,3,2,False,False,True,False,Tetuán
1100,30,0,1,False,True,False,False,Tetuán
2250,200,3,3,True,True,False,False,Tetuán
1300,47,1,1,False,True,False,False,Tetuán
1540,40,1,1,False,False,False,False,Tetuán
1300,70,2,1,False,True,False,False,Tetuán
2000,136,2,2,True,True,False,False,Tetuán
1450,108,3,2,False,True,False,False,Tetuán
880,35,1,1,False,False,False,False,Tetuán
650,40,1,1,False,False,False,False,Tetuán
1150,57,2,2,False,False,False,False,Tetuán
1100,63,2,1,False,False,False,False,Tetuán
790,40,0,1,True,True,True,False,Tetuán
1500,108,2,2,True,False,False,False,Tetuán
1400,88,3,2,False,False,False,False,Tetuán
2600,200,4,3,False,True,False,False,Tetuán
2600,180,3,3,False,True,False,False,Tetuán
900,32,0,2,False,False,False,False,Tetuán
2000,135,2,2,False,True,False,False,Tetuán
1200,55,1,1,True,False,False,False,Tetuán
750,33,1,1,False,False,False,False,Tetuán
1034,78,2,2,False,False,False,False,Tetuán
1400,96,3,2,False,False,True,False,Tetuán
1350,75,2,1,False,True,False,False,Tetuán
790,31,1,1,False,False,False,False,Tetuán
2300,120,2,1,False,True,True,False,Tetuán
1000,46,2,1,False,False,False,False,Tetuán
2600,199,4,4,False,True,False,False,Tetuán
3100,200,3,2,True,False,False,False,Tetuán
1700,90,3,2,True,True,False,False,Tetuán
850,65,1,1,False,False,False,False,Tetuán
1250,75,3,1,False,False,False,False,Tetuán
3100,230,4,4,True,True,False,False,Tetuán
1200,50,1,1,False,False,False,False,Tetuán
2390,78,2,1,False,False,True,False,Tetuán
1300,124,3,2,True,False,True,False,Tetuán
1500,112,3,3,True,False,False,False,Tetuán
2500,80,2,2,False,True,False,False,Tetuán
1600,133,3,2,False,False,False,False,Tetuán
2040,83,2,2,False,False,True,False,Tetuán
1500,112,3,3,True,False,False,False,Tetuán
2000,160,3,2,False,True,True,False,Tetuán
2500,80,2,2,False,True,False,False,Tetuán
1090,90,2,2,True,False,False,False,Tetuán
3300,176,5,4,True,True,False,False,Tetuán
1000,52,1,1,False,True,False,False,Tetuán
2900,185,4,3,True,False,False,False,Tetuán
850,37,1,1,False,False,False,False,Tetuán
1600,89,2,1,False,True,True,True,Tetuán
950,50,1,1,False,False,False,False,Tetuán
1865,103,2,2,True,True,True,True,Tetuán
2590,146,3,2,True,True,True,True,Tetuán
3130,146,3,2,True,True,True,True,Tetuán
2600,200,4,3,False,False,False,False,Tetuán
1100,90,2,1,False,False,False,False,Tetuán
1850,153,2,2,True,True,False,True,Tetuán
1100,80,2,2,False,True,False,False,Tetuán
850,55,1,1,False,True,False,False,Tetuán
3300,176,5,4,True,True,False,False,Tetuán
1200,70,1,1,False,True,False,False,Tetuán
900,75,1,1,False,False,False,False,Tetuán
930,70,2,1,False,False,False,False,Tetuán
1800,69,3,1,True,False,False,False,Tetuán
690,35,1,1,False,False,False,False,Tetuán
1600,65,2,2,True,True,False,False,Tetuán
1475,45,0,1,False,True,False,False,Tetuán
1900,120,4,2,False,False,False,False,Tetuán
1350,85,2,1,False,False,False,False,Tetuán
2850,92,2,2,False,True,False,False,Tetuán
1600,65,2,2,True,True,False,False,Tetuán
1300,61,1,1,False,False,False,False,Tetuán
1300,61,1,1,True,False,False,False,Tetuán
1300,35,1,1,False,False,False,False,Tetuán
1640,50,1,1,False,True,False,False,Tetuán
2600,214,4,3,False,True,True,False,Tetuán
1100,57,1,1,False,False,False,False,Tetuán
990,52,1,1,True,False,False,False,Tetuán
1350,80,2,2,False,False,False,False,Tetuán
1350,85,2,2,False,False,False,False,Tetuán
1800,70,3,1,False,False,False,False,Tetuán
1000,49,1,1,False,True,True,False,Tetuán
1400,64,2,1,False,False,False,False,Tetuán
1670,114,2,2,False,False,False,False,Tetuán
900,54,2,2,False,False,True,False,Tetuán
3000,120,4,2,False,False,False,False,Tetuán
800,33,1,1,False,False,False,False,Tetuán
1150,57,2,2,False,False,False,False,Tetuán
800,45,1,1,False,False,False,False,Tetuán
850,43,1,1,False,False,False,False,Tetuán
1350,85,2,1,False,False,False,False,Tetuán
800,45,0,1,False,False,False,False,Tetuán
2500,80,2,1,False,True,True,False,Tetuán
1100,58,1,1,False,False,False,False,Tetuán
980,42,1,1,False,False,True,False,Tetuán
695,60,1,1,False,False,False,False,Tetuán
2750,192,4,3,False,False,False,False,Tetuán
980,35,1,1,False,False,False,False,Tetuán
1600,68,2,2,True,False,False,False,Tetuán
1040,50,1,1,False,False,False,False,Tetuán
1290,70,1,1,False,False,False,False,Tetuán
800,45,1,1,False,False,False,False,Tetuán
1065,55,1,1,False,False,False,False,Tetuán
940,55,1,1,True,True,False,False,Tetuán
1200,80,3,1,False,True,False,False,Tetuán
1150,62,3,1,False,False,True,False,Tetuán
1450,85,2,1,False,True,False,False,Tetuán
1850,123,2,1,True,False,False,False,Tetuán
1300,73,2,1,False,True,False,False,Tetuán
2500,80,2,2,False,True,False,False,Tetuán
950,65,2,2,True,False,False,False,Tetuán
2500,80,2,2,False,True,False,False,Tetuán
2500,80,2,2,True,True,False,False,Tetuán
990,95,2,1,True,False,True,False,Tetuán
900,68,2,1,False,False,False,False,Tetuán
1100,91,1,1,False,True,False,False,Tetuán
1200,35,1,1,False,False,False,False,Tetuán
1490,65,2,1,False,False,True,False,Tetuán
800,47,2,1,False,False,True,False,Tetuán
2600,190,4,3,False,True,False,False,Tetuán
850,37,1,1,False,False,False,False,Tetuán
2500,80,2,2,False,True,False,False,Tetuán
1100,63,2,2,False,False,False,False,Tetuán
850,71,2,1,False,False,False,False,Tetuán
3000,130,2,2,True,True,True,True,Tetuán
750,50,1,1,False,False,False,False,Tetuán
1100,90,2,2,True,True,False,False,Tetuán
1650,85,3,2,False,False,False,False,Tetuán
1050,75,2,1,False,False,False,False,Tetuán
2700,195,3,3,False,True,False,False,Tetuán
1300,85,2,1,False,True,False,False,Tetuán
950,65,2,1,False,False,True,False,Tetuán
910,73,1,1,False,False,False,False,Tetuán
2300,86,2,1,False,False,False,False,Tetuán
1850,110,2,2,False,True,False,False,Tetuán
1200,80,2,1,False,False,False,False,Tetuán
1200,50,1,1,False,False,False,False,Tetuán
1190,72,3,1,False,True,False,False,Tetuán
1350,85,2,1,False,False,False,False,Tetuán
2800,135,2,2,False,True,False,False,Tetuán
1650,80,2,2,False,False,False,False,Tetuán
900,45,1,1,False,True,True,False,Tetuán
1500,90,2,2,False,True,False,False,Tetuán
1800,69,3,1,False,False,False,False,Tetuán
1600,89,2,1,False,True,True,True,Tetuán
850,37,1,1,False,False,False,False,Tetuán
1400,75,2,1,False,False,False,True,Tetuán
800,35,1,1,False,False,False,False,Tetuán
2600,140,4,2,True,True,True,False,Tetuán
2500,80,2,2,False,True,False,False,Tetuán
1584,106,2,2,True,False,False,True,Tetuán
1990,80,0,1,False,False,False,False,Tetuán
800,50,1,1,False,True,False,False,Tetuán
690,30,0,1,True,False,False,False,Tetuán
800,55,0,1,False,False,False,False,Tetuán
1090,69,1,1,False,True,False,False,Tetuán
1000,46,1,1,True,False,True,True,Tetuán
490,30,0,1,False,False,False,False,Tetuán
450,29,0,1,False,False,False,False,Tetuán
980,60,1,1,False,True,False,False,Tetuán
800,51,1,1,True,False,False,False,Tetuán
850,73,1,1,False,False,True,False,Tetuán
1095,65,1,2,True,True,False,False,Tetuán
1050,75,1,1,False,False,True,False,Tetuán
2400,159,3,3,True,False,False,False,Tetuán
2500,80,2,2,False,True,False,False,Tetuán
1400,70,2,2,False,False,False,False,Tetuán
820,40,1,1,False,False,False,False,Tetuán
880,36,1,1,False,False,False,False,Tetuán
750,35,1,1,False,False,False,False,Tetuán
675,37,1,1,False,False,False,False,Tetuán
1100,60,1,1,False,True,True,False,Tetuán
990,95,2,1,True,False,True,False,Tetuán
1500,131,3,2,False,False,False,False,Tetuán
950,65,1,1,False,False,True,False,Tetuán
850,56,2,1,False,False,False,False,Tetuán
950,48,1,1,False,True,False,False,Tetuán
700,40,1,1,False,False,False,False,Tetuán
2746,70,2,1,False,False,False,False,Tetuán
1150,75,2,1,False,False,False,False,Tetuán
2300,106,4,2,False,True,False,False,Tetuán
2000,85,2,2,False,True,True,True,Tetuán
1250,75,3,2,False,False,False,False,Tetuán
750,40,1,1,True,False,True,False,Tetuán
1200,87,3,1,False,False,False,False,Tetuán
800,50,2,1,False,False,False,False,Tetuán
690,31,1,1,False,True,False,False,Tetuán
950,50,1,1,True,False,False,False,Tetuán
1475,83,2,1,False,True,False,False,Tetuán
2100,135,3,2,True,True,False,False,Tetuán
2500,80,2,2,False,True,False,False,Tetuán
1500,80,2,2,False,False,False,False,Tetuán
1500,70,2,2,False,False,True,True,Tetuán
800,46,1,1,False,True,False,False,Tetuán
800,45,1,1,False,False,False,False,Tetuán
1650,70,3,1,False,False,True,False,Tetuán
1100,80,3,1,False,False,False,False,Tetuán
1650,70,3,1,False,False,False,False,Tetuán
1650,75,3,1,False,True,False,False,Tetuán
650,26,0,1,False,False,False,False,Tetuán
1400,86,2,2,True,True,False,True,Tetuán
1400,65,2,1,True,False,False,False,Tetuán
950,48,1,1,False,True,False,False,Tetuán
720,41,1,2,False,False,False,False,Tetuán
580,34,0,1,False,False,False,False,Tetuán
710,32,1,1,False,False,False,False,Tetuán
1350,75,2,1,False,True,False,False,Tetuán
650,33,1,1,False,False,False,False,Tetuán
2000,110,3,2,False,True,False,False,Tetuán
2000,110,3,2,False,True,False,False,Tetuán
990,75,3,2,False,False,False,False,Tetuán
1500,90,3,2,True,True,False,False,Tetuán
890,52,0,1,True,False,False,False,Tetuán
1100,57,2,2,False,False,False,False,Tetuán
1600,85,3,2,True,False,True,False,Tetuán
750,35,1,1,False,False,False,False,Tetuán
1900,120,3,2,True,False,False,False,Tetuán
1100,65,2,1,False,False,False,True,Tetuán
875,72,3,1,False,True,False,False,San Blas
780,55,1,1,False,False,False,True,San Blas
999,75,2,1,False,False,False,True,San Blas
1000,70,1,2,True,True,False,False,San Blas
750,60,1,1,False,True,False,False,San Blas
950,50,1,1,False,False,False,False,San Blas
1100,90,2,2,False,False,True,False,San Blas
1090,98,2,2,False,True,False,True,San Blas
900,85,3,1,False,False,False,False,San Blas
1200,134,4,2,False,True,False,False,San Blas
740,50,1,1,True,False,False,True,San Blas
780,55,1,1,False,False,False,True,San Blas
1250,114,3,2,True,True,False,True,San Blas
850,53,3,1,False,False,False,False,San Blas
975,85,3,1,False,False,False,False,San Blas
900,55,2,1,False,False,False,False,San Blas
950,82,3,1,False,True,False,False,San Blas
1050,79,2,2,True,False,False,False,San Blas
895,81,2,2,True,False,False,True,San Blas
1300,70,2,2,False,True,False,False,San Blas
1200,88,1,1,True,False,False,True,San Blas
1050,80,3,1,False,False,False,False,San Blas
700,50,1,1,False,False,False,False,San Blas
680,62,2,1,False,False,False,False,San Blas
1200,130,2,1,True,False,False,True,San Blas
950,65,3,1,False,True,True,False,San Blas
750,55,2,1,False,False,False,False,San Blas
910,64,3,1,False,False,False,False,San Blas
1150,122,3,2,False,False,False,True,San Blas
1200,123,3,2,True,False,False,True,San Blas
1400,142,3,2,True,True,False,True,San Blas
720,48,2,1,False,False,False,False,San Blas
800,80,1,1,True,False,False,False,San Blas
650,55,1,1,True,False,False,True,San Blas
830,50,1,1,True,False,False,True,San Blas
1400,139,3,2,True,False,True,False,San Blas
850,56,3,1,False,False,False,False,San Blas
1100,101,2,2,True,False,False,True,San Blas
1250,108,3,2,True,True,False,True,San Blas
1400,137,3,2,True,True,False,True,San Blas
1000,85,3,2,False,False,False,True,San Blas
1200,90,2,2,False,False,False,False,San Blas
850,62,3,1,False,False,False,False,San Blas
780,55,2,1,False,False,True,False,San Blas
875,75,1,1,True,False,False,False,San Blas
850,58,1,1,True,False,False,True,San Blas
1200,70,3,2,True,True,False,False,San Blas
750,108,1,1,False,True,False,False,San Blas
820,66,3,1,False,False,False,False,San Blas
1775,131,4,2,True,True,False,True,San Blas
600,25,1,1,False,False,False,False,San Blas
1100,100,2,2,True,False,False,True,San Blas
899,84,3,1,False,False,False,False,San Blas
1300,140,2,1,False,True,False,False,San Blas
800,75,2,2,True,False,False,True,San Blas
1500,110,3,2,True,False,False,True,San Blas
735,51,1,1,True,True,True,True,San Blas
850,54,2,1,False,False,False,False,San Blas
1400,137,3,2,True,False,True,True,San Blas
810,52,3,1,False,False,False,False,San Blas
1950,171,4,3,False,False,False,True,San Blas
1400,80,2,2,False,True,False,True,San Blas
2900,320,5,3,True,True,False,False,San Blas
1400,137,3,2,False,False,False,False,San Blas
730,65,3,1,False,True,False,False,San Blas
875,60,1,1,False,False,False,True,San Blas
1300,112,3,2,False,False,False,False,San Blas
950,120,0,2,True,False,False,False,San Blas
1500,110,3,2,True,False,False,True,San Blas
900,80,2,2,True,True,False,True,San Blas
2580,320,4,3,True,True,False,True,San Blas
1500,90,2,1,True,False,False,True,San Blas
851,65,1,1,True,False,False,True,San Blas
1200,110,3,2,True,True,False,True,San Blas
550,20,0,1,False,False,False,False,San Blas
1400,140,3,2,True,False,False,True,San Blas
1500,100,3,3,True,True,False,False,San Blas
1775,131,4,2,True,True,False,True,San Blas
1350,120,1,1,False,True,False,False,San Blas
825,50,1,1,False,False,False,True,San Blas
820,55,3,1,False,False,False,False,San Blas
1200,90,2,2,True,True,False,True,San Blas
1600,135,0,2,False,False,False,False,San Blas
1300,70,1,2,True,False,False,False,San Blas
1400,137,3,2,True,False,False,False,San Blas
1400,137,3,2,True,False,False,True,San Blas
1600,130,3,2,True,False,False,True,San Blas
1400,137,3,2,True,False,True,True,San Blas
1400,137,3,2,True,False,False,True,San Blas
925,55,1,1,True,False,True,True,San Blas
1400,137,3,2,True,False,False,True,San Blas
1700,110,0,1,True,True,False,False,San Blas
555,29,0,1,True,True,False,True,San Blas
700,50,0,1,False,False,False,False,San Blas
850,45,1,1,False,False,False,True,San Blas
950,75,2,1,False,False,False,False,San Blas
850,54,1,1,True,False,False,True,San Blas
950,85,2,1,False,True,False,False,San Blas
2500,258,4,3,True,True,False,False,San Blas
800,52,3,1,False,False,False,False,San Blas
820,57,1,1,True,False,False,True,San Blas
2700,322,6,3,True,True,False,False,San Blas
950,103,3,2,False,True,False,False,San Blas
1400,137,3,2,True,False,True,True,San Blas
1100,125,3,2,False,True,False,False,San Blas
1100,95,2,2,True,False,False,True,San Blas
730,60,1,1,False,False,True,False,San Blas
1845,100,3,2,False,False,False,False,San Blas
860,50,2,1,False,True,True,False,San Blas
800,52,3,1,False,False,False,False,San Blas
1400,132,3,2,True,True,False,True,San Blas
820,56,3,1,False,False,False,False,San Blas
960,63,3,1,True,True,False,False,San Blas
1400,135,3,2,True,False,False,False,San Blas
1700,250,2,2,False,True,False,True,San Blas
1325,128,4,2,True,False,False,True,San Blas
900,73,0,2,False,True,True,False,San Blas
850,58,3,1,False,False,False,False,San Blas
700,30,1,1,False,True,False,False,San Blas
990,86,3,1,False,False,False,False,San Blas
1550,110,3,2,False,False,False,True,San Blas
1100,94,2,2,True,False,False,True,San Blas
800,58,2,1,False,True,False,False,San Blas
1300,106,3,2,True,False,False,True,San Blas
1175,86,2,2,True,False,False,True,San Blas
1400,137,3,2,True,False,False,True,San Blas
840,52,3,1,False,False,False,False,San Blas
840,52,3,1,False,False,False,False,San Blas
900,60,1,1,False,False,False,False,San Blas
650,73,3,1,False,False,False,False,San Blas
1200,110,3,2,False,False,False,False,San Blas
730,50,2,1,False,False,False,False,San Blas
875,86,3,1,False,True,False,False,San Blas
1100,85,2,2,True,True,False,True,San Blas
1200,90,2,2,False,False,False,False,San Blas
890,61,2,1,True,False,False,True,San Blas
1250,98,3,2,False,False,True,True,San Blas
830,59,3,1,False,True,False,False,San Blas
1250,128,2,2,True,True,False,True,San Blas
950,79,2,1,False,True,False,False,San Blas
1600,135,1,2,True,False,False,False,San Blas
1100,90,2,2,True,False,False,True,San Blas
1500,110,3,2,True,False,False,True,San Blas
1250,128,2,2,False,True,False,True,San Blas
900,69,3,1,False,False,False,False,San Blas
875,70,3,1,False,True,False,False,San Blas
850,55,1,1,True,False,False,True,San Blas
800,68,2,1,False,False,False,False,San Blas
1100,70,0,2,True,False,False,False,San Blas
1400,137,3,2,True,False,False,True,San Blas
1650,117,2,3,True,True,False,True,San Blas
1200,123,3,2,True,False,True,True,San Blas
750,50,1,1,True,False,False,True,San Blas
950,82,3,1,False,False,True,False,San Blas
870,66,3,1,False,False,False,False,San Blas
1100,76,1,2,True,True,False,False,San Blas
1250,85,2,2,True,False,False,True,San Blas
1090,98,2,2,True,False,False,True,San Blas
1250,114,3,2,True,True,False,True,San Blas
780,43,2,1,False,False,False,False,San Blas
1200,93,2,2,False,True,False,False,San Blas
1100,75,1,2,True,True,True,False,San Blas
980,88,3,1,False,True,False,False,San Blas
980,76,3,1,False,True,False,False,San Blas
1090,98,2,2,True,False,False,True,San Blas
1250,93,2,2,True,False,False,True,San Blas
1150,98,2,2,True,False,False,True,San Blas
1090,98,2,2,True,False,False,True,San Blas
1090,98,2,2,True,False,False,True,San Blas
1400,137,3,2,True,False,False,True,San Blas
999,75,2,1,False,False,False,True,San Blas
780,55,1,1,False,False,False,True,San Blas
1400,132,3,2,True,True,False,True,San Blas
860,56,3,1,False,True,False,False,San Blas
1150,98,2,2,True,False,False,True,San Blas
1000,61,3,1,False,True,False,False,San Blas
780,55,1,1,False,False,False,False,San Blas
780,55,1,1,False,False,False,False,San Blas
780,55,1,1,False,False,False,False,San Blas
845,78,3,1,False,True,False,False,San Blas
1300,82,2,2,True,False,False,True,San Blas
1100,110,2,1,False,True,True,False,San Blas
1150,128,3,2,False,False,False,True,San Blas
800,70,2,1,False,False,False,False,San Blas
999,75,2,1,False,False,False,True,San Blas
780,55,1,1,False,False,False,True,San Blas
780,55,1,1,False,False,False,True,San Blas
780,55,1,1,False,False,False,True,San Blas
1000,80,1,1,True,True,False,False,San Blas
900,54,3,1,False,False,False,False,San Blas
800,50,2,1,False,False,False,False,San Blas
900,70,1,1,False,False,False,False,San Blas
1000,80,1,1,True,True,False,False,San Blas
750,39,0,1,False,False,False,False,San Blas
1175,98,2,2,True,True,False,True,San Blas
1100,80,2,2,True,True,True,True,San Blas
775,35,0,1,False,False,False,False,San Blas
1150,70,3,1,True,False,True,False,San Blas
1000,80,1,2,False,True,False,False,San Blas
1250,98,3,2,False,True,False,True,San Blas
850,88,0,1,True,True,False,False,San Blas
900,76,2,1,True,False,True,True,San Blas
810,56,3,1,False,False,False,False,San Blas
860,58,3,1,False,False,False,False,San Blas
1650,117,2,3,True,True,False,True,San Blas
750,52,2,1,False,True,False,False,San Blas
750,38,2,1,False,False,False,False,San Blas
900,70,1,1,False,False,False,False,San Blas
650,50,0,1,False,False,False,True,San Blas
830,59,3,1,False,True,False,False,San Blas
950,60,2,1,True,False,False,True,San Blas
850,63,1,1,True,True,False,True,San Blas
990,75,2,1,True,False,False,True,San Blas
1195,90,3,1,False,True,False,False,San Blas
1050,105,2,2,False,False,True,False,San Blas
850,64,3,1,False,True,False,False,San Blas
1100,90,2,1,True,False,False,True,San Blas
1400,137,3,2,True,False,True,True,San Blas
1200,151,3,2,True,False,True,True,San Blas
920,60,2,1,True,False,False,True,San Blas
1090,100,4,2,False,True,False,False,San Blas
750,55,2,2,False,False,False,False,San Blas
950,100,2,2,False,True,True,False,San Blas
780,55,1,1,False,False,False,True,San Blas
900,85,1,1,True,True,False,False,San Blas
1200,134,4,2,False,True,False,False,San Blas
900,56,1,1,False,False,False,True,San Blas
900,69,3,1,False,True,False,False,Moncloa
1275,67,1,1,False,False,False,False,Moncloa
680,35,0,1,False,False,False,False,Moncloa
1550,80,2,2,False,False,True,False,Moncloa
1950,147,2,3,True,True,False,True,Moncloa
1100,95,2,2,False,True,False,False,Moncloa
1200,82,1,1,False,False,False,False,Moncloa
2500,180,3,2,False,False,True,False,Moncloa
1700,57,1,1,False,False,False,False,Moncloa
950,75,2,1,False,False,False,False,Moncloa
1350,95,2,1,False,False,False,False,Moncloa
1900,162,3,2,True,True,False,False,Moncloa
3300,200,4,4,True,True,False,True,Moncloa
1700,105,3,2,False,True,False,False,Moncloa
2150,86,2,2,True,True,True,True,Moncloa
550,30,0,1,False,False,False,False,Moncloa
1750,130,3,2,False,False,False,False,Moncloa
1095,95,2,1,False,True,False,False,Moncloa
1200,82,1,1,False,False,False,False,Moncloa
1200,79,3,2,False,True,False,True,Moncloa
1300,95,3,1,False,False,False,False,Moncloa
1200,80,3,2,True,True,False,True,Moncloa
2000,98,4,2,False,False,False,False,Moncloa
6000,900,8,12,True,False,False,True,Moncloa
1090,70,2,1,False,False,False,False,Moncloa
